model,kinase,source_pdb,target_pdb,t,distance_to_source,distance_to_target,distance_to_active,distance_to_inactive,distance_matrix_consistency_error,is_observed_structure,supervision_status
bidirectional_self_consistent_guidance_0.0,KIT,8pqc,6gql,1.0,7.123295783996582,9.97422981262207,7.123295783996582,9.97422981262207,4.540037631988525,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.0,MET,4iwd,3rhk,0.0,0.0,9.511153221130371,0.0,9.511153221130371,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.0,MET,4iwd,3rhk,0.25,1.944367527961731,9.20151138305664,1.944367527961731,9.20151138305664,1.0526049137115479,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,4iwd,3rhk,0.5,3.660290002822876,9.341035842895508,3.660290002822876,9.341035842895508,1.9484264850616455,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,4iwd,3rhk,0.75,5.480637073516846,9.893948554992676,5.480637073516846,9.893948554992676,2.894939661026001,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,4iwd,3rhk,1.0,7.403852939605713,10.614781379699707,7.403852939605713,10.614781379699707,3.9506094455718994,False,generated endpoint prediction supervised against observed target
bidirectional_self_consistent_guidance_0.0,MET,3efk,3efj,0.0,0.0,0.5857927799224854,0.0,0.5857927799224854,0.0,True,observed source endpoint
bidirectional_self_consistent_guidance_0.0,MET,3efk,3efj,0.25,2.1002132892608643,2.1211063861846924,2.1002132892608643,2.1211063861846924,0.8239184021949768,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,3efk,3efj,0.5,4.081416130065918,4.059223175048828,4.081416130065918,4.059223175048828,1.5859837532043457,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,3efk,3efj,0.75,6.150510787963867,6.119658946990967,6.150510787963867,6.119658946990967,2.5205206871032715,False,latent generated hypothesis
bidirectional_self_consistent_guidance_0.0,MET,3efk,3efj,1.0,8.33551025390625,8.308293342590332,8.33551025390625,8.308293342590332,3.7091715335845947,False,generated endpoint prediction supervised against observed target
